"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2019-12-22","8:00 - 9:00","304","°A"
"DV","2019-12-22","9:00 - 10:00","318","°A"
"DV","2019-12-22","10:00 - 11:00","78","°A"
"DV","2019-12-22","11:00 - 12:00","4","°A"
"DV","2019-12-22","12:00 - 13:00","140","°A"
"DV","2019-12-22","13:00 - 14:00","99","°A"
"DV","2019-12-22","14:00 - 15:00","158","°A"
"DV","2019-12-22","15:00 - 16:00","148","°A"
"DV","2019-12-22","16:00 - 17:00","167","°A"
"DV","2019-12-22","17:00 - 18:00","167","°A"
"DV","2019-12-22","18:00 - 19:00","192","°A"
"DV","2019-12-22","19:00 - 20:00","166","°A"
"DV","2019-12-22","20:00 - 21:00","162","°A"
"DV","2019-12-22","21:00 - 22:00","176","°A"
"DV","2019-12-22","22:00 - 23:00","287","°A"
"DV","2019-12-23","23:00 - 0:00","302","°A"
"DV","2019-12-23","0:00 - 1:00","330","°A"
"DV","2019-12-23","1:00 - 2:00","327","°A"
"DV","2019-12-23","2:00 - 3:00","145","°A"
"DV","2019-12-23","3:00 - 4:00","94","°A"
"DV","2019-12-23","4:00 - 5:00","81","°A"
"DV","2019-12-23","5:00 - 6:00","126","°A"
"DV","2019-12-23","6:00 - 7:00","118","°A"
"DV","2019-12-23","7:00 - 8:00","126","°A"
"DV","2019-12-23","8:00 - 9:00","117","°A"
"DV","2019-12-23","9:00 - 10:00","139","°A"
"DV","2019-12-23","10:00 - 11:00","154","°A"
"DV","2019-12-23","11:00 - 12:00","126","°A"
"DV","2019-12-23","12:00 - 13:00","12","°A"
"DV","2019-12-23","13:00 - 14:00","162","°A"
"DV","2019-12-23","14:00 - 15:00","323","°A"
"DV","2019-12-23","15:00 - 16:00","242","°A"
"DV","2019-12-23","16:00 - 17:00","315","°A"
"DV","2019-12-23","17:00 - 18:00","21","°A"
"DV","2019-12-23","18:00 - 19:00","329","°A"
"DV","2019-12-23","19:00 - 20:00","331","°A"
"DV","2019-12-23","20:00 - 21:00","3","°A"
"DV","2019-12-23","21:00 - 22:00","1","°A"
"DV","2019-12-23","22:00 - 23:00","354","°A"
"DV","2019-12-24","23:00 - 0:00","330","°A"
"DV","2019-12-24","0:00 - 1:00","301","°A"
"DV","2019-12-24","1:00 - 2:00","278","°A"
"DV","2019-12-24","2:00 - 3:00","308","°A"
"DV","2019-12-24","3:00 - 4:00","12","°A"
"DV","2019-12-24","4:00 - 5:00","75","°A"
"DV","2019-12-24","5:00 - 6:00","15","°A"
"DV","2019-12-24","6:00 - 7:00","23","°A"
"DV","2019-12-24","7:00 - 8:00","100","°A"
"DV","2019-12-24","8:00 - 9:00","74","°A"
